phi0,omega,M,Q,R_eff,C_eff
0.327,0.919250836,0.182027586,0.167010055,6.243861783,0.029153045
0.328,0.918853974,0.181688897,0.166641256,6.231171748,0.029158063
0.329,0.918456256,0.181351416,0.166273614,6.218461999,0.029163387
0.33,0.918057681,0.181015139,0.165907124,6.20565216,0.029169398
0.331,0.917658244,0.18068006,0.165541783,6.192741064,0.029176104
0.332,0.917257944,0.180346175,0.165177585,6.179727538,0.029183516
0.333,0.916856777,0.180013481,0.164814528,6.166610395,0.029191642
0.334,0.916454743,0.179681972,0.164452606,6.153388442,0.029200492
0.335,0.916051837,0.179351644,0.164091816,6.140060474,0.029210078
0.336,0.915648057,0.179022493,0.163732153,6.126625276,0.029220408
0.337,0.915243401,0.178694514,0.163373614,6.114170736,0.029226288
0.338,0.914837867,0.178367703,0.163016193,6.102012023,0.029230965
0.339,0.914431451,0.178042055,0.162659887,6.089760039,0.029236301
0.34,0.914024152,0.177717566,0.162304691,6.077413721,0.029242302
0.341,0.913615967,0.177394232,0.161950602,6.064649156,0.029250535
0.342,0.913206893,0.177072047,0.161597615,6.052178757,0.029257571
0.343,0.912796929,0.176751009,0.161245726,6.039611585,0.029265294
0.344,0.912386071,0.176431112,0.160894931,6.026946552,0.029273714
0.345,0.911974317,0.176112351,0.160545225,6.014229399,0.029282613
0.346,0.911561666,0.175794724,0.160196605,6.001483704,0.029291877
0.347,0.911148114,0.175478224,0.159849066,5.989895014,0.02929571
0.348,0.910733659,0.175162848,0.159502604,5.978219905,0.029300168
0.349,0.910318298,0.174848592,0.159157215,5.966457415,0.029305261
0.35,0.909902031,0.17453545,0.158812894,5.954606576,0.029310996
0.351,0.909484853,0.174223419,0.158469638,5.942666412,0.029317382
0.352,0.909066763,0.173912494,0.158127442,5.930635939,0.029324426
0.353,0.908647759,0.173602671,0.157786302,5.918514166,0.029332138
0.354,0.908227838,0.173293946,0.157446214,5.906300093,0.029340525
0.355,0.907806998,0.172986314,0.157107174,5.893992715,0.029349598
0.356,0.907385236,0.17267977,0.156769178,5.881743483,0.029358603
0.357,0.906962551,0.172374312,0.156432221,5.870659127,0.029362003
0.358,0.90653894,0.172069933,0.156096299,5.8594943,0.029366004
0.359,0.906114401,0.17176663,0.155761409,5.848248131,0.029370613
0.36,0.905688932,0.171464399,0.155427545,5.83691974,0.029375836
0.361,0.90526253,0.171163235,0.155094705,5.825083501,0.029383825
0.362,0.904835193,0.170863135,0.154762883,5.813397759,0.029391269
0.363,0.904406919,0.170564092,0.154432076,5.801625004,0.029399365
0.364,0.903977707,0.170266105,0.15410228,5.789764307,0.029408124
0.365,0.903547552,0.169969167,0.153773489,5.779013229,0.029411452
0.366,0.903116454,0.169673276,0.153445702,5.767172672,0.02942053
0.367,0.902684411,0.169378426,0.153118912,5.756121765,0.029425789
0.368,0.902251419,0.169084614,0.152793117,5.745488792,0.029429109
0.369,0.901817478,0.168791834,0.152468312,5.734780582,0.029433007
0.37,0.901382584,0.168500084,0.152144493,5.723996344,0.02943749
0.371,0.900946736,0.168209359,0.151821656,5.713135278,0.029442565
0.372,0.900509932,0.167919655,0.151499797,5.702196579,0.02944824
0.373,0.900072169,0.167630967,0.151178912,5.691179435,0.029454521
0.374,0.899633445,0.167343291,0.150858997,5.680083031,0.029461416
0.375,0.899193759,0.167056623,0.150540047,5.668906543,0.029468932
0.376,0.898753107,0.166770959,0.150222059,5.657649142,0.029477077
0.377,0.898311489,0.166486296,0.14990503,5.646309991,0.029485858
0.378,0.897868901,0.166202628,0.149588954,5.635817421,0.029490421
0.379,0.897425343,0.165919951,0.149273827,5.625663462,0.029493402
0.38,0.896980811,0.165638262,0.148959647,5.615439658,0.029496936
0.381,0.896535304,0.165357557,0.148646408,5.604908269,0.029502277
0.382,0.896088819,0.165077831,0.148334108,5.59412168,0.02950916
0.383,0.895641355,0.16479908,0.148022741,5.583258618,0.029516648
0.384,0.89519291,0.1645213,0.147712304,5.572318309,0.029524749
0.385,0.894743481,0.164244487,0.147402793,5.563247684,0.029523131
0.386,0.894293066,0.163968638,0.147094205,5.552589573,0.02953012
0.387,0.893841664,0.163693748,0.146786535,5.541856489,0.02953771
0.388,0.893389272,0.163419813,0.146479779,5.53104768,0.029545906
0.389,0.892935889,0.163146829,0.146173933,5.52047244,0.029553056
0.39,0.892481512,0.162874792,0.145868994,5.510819883,0.029555456
0.391,0.892026139,0.162603698,0.145564958,5.501102949,0.029558381
0.392,0.891569768,0.162333544,0.14526182,5.491320992,0.029561838
0.393,0.891112398,0.162064325,0.144959577,5.481473367,0.029565833
0.394,0.890654026,0.161796037,0.144658226,5.471559419,0.02957037
0.395,0.890194651,0.161528676,0.144357762,5.461578493,0.029575456
0.396,0.88973427,0.161262239,0.144058181,5.451529926,0.029581098
0.397,0.889272881,0.160996722,0.14375948,5.441413053,0.0295873
0.398,0.888810482,0.16073212,0.143461654,5.431227203,0.02959407
0.399,0.888347072,0.160468431,0.143164701,5.420971699,0.029601415
0.4,0.887882649,0.160205649,0.142868616,5.410645862,0.029609339
0.401,0.887417209,0.159943771,0.142573396,5.402010511,0.029608193
0.402,0.886950753,0.159682794,0.142279036,5.392204547,0.029613638
0.403,0.886483276,0.159422713,0.141985533,5.382332927,0.029619631
0.404,0.886014779,0.159163525,0.141692884,5.372395014,0.029626177
0.405,0.885545258,0.158905226,0.141401084,5.363415567,0.029627618
0.406,0.885074711,0.158647812,0.14111013,5.353981027,0.029631747
0.407,0.884603137,0.158391279,0.140820018,5.344484672,0.029636399
